Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Day_Name,Is_Weekend,Delivery_Days,High_Value_Order,Quantity_Category
ORD1418,2025-04-05,Sneha,sneha54@gmail.com,Unknown,Jaipur,Rajasthan,Chair,Furniture,4.0,4999.0,0.0,Netbanking,Returned,,19996.0,0.0,19996.0,2025,4,April,5,Saturday,True,,True,Medium
ORD1419,2025-06-23,Rohit,rohit64@gmail.com,9562675135.0,Jaipur,Rajasthan,Chair,Furniture,3.0,1499.0,0.0,Wallet,Delivered,,4497.0,0.0,4497.0,2025,6,June,23,Monday,False,,False,Medium
ORD1420,2025-04-14,Priya,priya90@gmail.com,9279538962.0,Bengaluru,Karnataka,Watch,Fashion,4.0,1999.0,15.0,Netbanking,Pending,,7996.0,1199.4,6796.6,2025,4,April,14,Monday,False,,True,Medium
ORD1421,2025-03-14,Vikas,vikas31@gmail.com,9183431745.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,10.0,Netbanking,Pending,,3996.0,399.6,3596.4,2025,3,March,14,Friday,False,,False,Medium
ORD1422,2025-05-09,Amit,amit95@gmail.com,9157480200.0,Delhi,Delhi,Watch,Fashion,5.0,4999.0,5.0,Netbanking,Cancelled,,24995.0,1249.75,23745.25,2025,5,May,9,Friday,False,,True,High
ORD1424,2025-03-29,Priya,priya48@gmail.com,9166100655.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,9999.0,20.0,Netbanking,Cancelled,,19998.0,3999.6,15998.4,2025,3,March,29,Saturday,True,,True,Low
ORD1425,2025-02-11,Priya,priya36@gmail.com,9830537173.0,Delhi,Delhi,Chair,Furniture,3.0,4999.0,20.0,Wallet,Pending,,14997.0,2999.4,11997.6,2025,2,February,11,Tuesday,False,,True,Medium
ORD1426,2025-06-19,Priya,priya86@gmail.com,9338976081.0,Pune,Maharashtra,Laptop,Electronics,5.0,1499.0,10.0,Cod,Delivered,,7495.0,749.5,6745.5,2025,6,June,19,Thursday,False,,True,High
ORD1427,2025-02-14,Sneha,sneha25@gmail.com,9764093062.0,Jaipur,Rajasthan,Watch,Fashion,5.0,9999.0,0.0,Netbanking,Pending,,49995.0,0.0,49995.0,2025,2,February,14,Friday,False,,True,High
ORD1428,2025-04-02,Priya,priya27@gmail.com,9575383484.0,Jaipur,Rajasthan,Bottle,Home,5.0,499.0,5.0,Card,Cancelled,,2495.0,124.75,2370.25,2025,4,April,2,Wednesday,False,,False,High
ORD1429,2025-01-17,Sneha,sneha22@gmail.com,9394853096.0,Lucknow,Up,Laptop,Electronics,3.0,9999.0,5.0,Cod,Cancelled,,29997.0,1499.85,28497.15,2025,1,January,17,Friday,False,,True,Medium
ORD1430,2025-02-13,Sneha,sneha17@gmail.com,9770563699.0,Lucknow,Up,Watch,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,,7495.0,1499.0,5996.0,2025,2,February,13,Thursday,False,,True,High
ORD1431,2025-02-05,Priya,priya43@gmail.com,9340031993.0,Bengaluru,Karnataka,Shoes,Fashion,2.0,999.0,5.0,Cod,Cancelled,,1998.0,99.9,1898.1,2025,2,February,5,Wednesday,False,,False,Low
ORD1433,2025-04-16,Sneha,sneha19@gmail.com,9818263600.0,Jaipur,Rajasthan,Shoes,Fashion,5.0,499.0,15.0,Upi,Cancelled,,2495.0,374.25,2120.75,2025,4,April,16,Wednesday,False,,False,High
ORD1434,2025-01-12,Vikas,vikas94gmail.com,9723823343.0,Jaipur,Rajasthan,Chair,Furniture,5.0,1999.0,0.0,Wallet,Cancelled,,9995.0,0.0,9995.0,2025,1,January,12,Sunday,True,,True,High
ORD1435,2025-03-05,Rohit,rohit67@gmail.com,9653409026.0,Lucknow,Up,Laptop,Electronics,5.0,4999.0,20.0,Netbanking,Cancelled,,24995.0,4999.0,19996.0,2025,3,March,5,Wednesday,False,,True,High
ORD1436,2025-06-22,Amit,amit73@gmail.com,9568733492.0,Lucknow,Up,Watch,Fashion,5.0,999.0,15.0,Upi,Cancelled,,4995.0,749.25,4245.75,2025,6,June,22,Sunday,True,,False,High
ORD1437,2025-06-01,Vikas,vikas1@gmail.com,9541696034.0,Bengaluru,Karnataka,Bottle,Home,4.0,2599.0,0.0,Netbanking,Cancelled,,10396.0,0.0,10396.0,2025,6,June,1,Sunday,True,,True,Medium
ORD1439,2025-05-22,Rahul,rahul34@gmail.com,9519365466.0,Lucknow,Up,Mouse,Electronics,5.0,1499.0,0.0,Netbanking,Delivered,,7495.0,0.0,7495.0,2025,5,May,22,Thursday,False,,True,High
ORD1442,2025-01-15,Sneha,sneha75@gmail.com,9866056523.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,Upi,Cancelled,,3996.0,599.4,3396.6,2025,1,January,15,Wednesday,False,,False,Medium
ORD1443,2025-02-14,Sneha,sneha36@gmail.com,9605647471.0,Lucknow,Up,Watch,Fashion,1.0,1499.0,0.0,Card,Pending,,1499.0,0.0,1499.0,2025,2,February,14,Friday,False,,False,Low
ORD1444,2025-04-02,Priya,priya86@gmail.com,9417981729.0,Delhi,Delhi,Bottle,Home,4.0,9999.0,20.0,Netbanking,Pending,,39996.0,7999.2,31996.8,2025,4,April,2,Wednesday,False,,True,Medium
ORD1445,2025-05-04,Vikas,vikas38@gmail.com,9704800143.0,Pune,Maharashtra,Mouse,Electronics,3.0,499.0,5.0,Cod,Delivered,2025-12-05,1497.0,74.85,1422.15,2025,5,May,4,Sunday,True,215.0,False,Medium
ORD1446,2025-01-07,Rahul,rahul36@gmail.com,9844906787.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,1499.0,15.0,Upi,Cancelled,,4497.0,674.55,3822.45,2025,1,January,7,Tuesday,False,,False,Medium
ORD1447,2025-01-15,Neha,neha80@gmail.com,9541786434.0,Lucknow,Up,Mouse,Electronics,3.0,1499.0,10.0,Netbanking,Cancelled,,4497.0,449.7,4047.3,2025,1,January,15,Wednesday,False,,False,Medium
ORD1448,2025-06-17,Neha,neha6@gmail.com,9891169337.0,Pune,Maharashtra,Mouse,Electronics,1.0,4999.0,0.0,Netbanking,Cancelled,,4999.0,0.0,4999.0,2025,6,June,17,Tuesday,False,,False,Low
ORD1449,2025-05-19,Priya,priya54@gmail.com,9920350446.0,Bengaluru,Karnataka,Bottle,Home,4.0,1999.0,20.0,Upi,Cancelled,,7996.0,1599.2,6396.8,2025,5,May,19,Monday,False,,True,Medium
ORD1451,2025-05-14,Rohit,rohit33@gmail.com,9106492183.0,Lucknow,Up,Watch,Fashion,3.0,1499.0,10.0,Netbanking,Pending,,4497.0,449.7,4047.3,2025,5,May,14,Wednesday,False,,False,Medium
ORD1452,2025-05-23,Rahul,rahul40@gmail.com,9125077784.0,Delhi,Delhi,Laptop,Electronics,5.0,999.0,10.0,Wallet,Cancelled,,4995.0,499.5,4495.5,2025,5,May,23,Friday,False,,False,High
ORD1453,2025-04-19,Amit,amit65@gmail.com,9383907366.0,Pune,Maharashtra,Bottle,Home,3.0,2599.0,10.0,Upi,Delivered,,7797.0,779.7,7017.3,2025,4,April,19,Saturday,True,,True,Medium
ORD1454,2025-02-10,Neha,neha53@gmail.com,9124493553.0,Pune,Maharashtra,Watch,Fashion,2.0,1999.0,15.0,Cod,Delivered,,3998.0,599.7,3398.3,2025,2,February,10,Monday,False,,False,Low
ORD1455,2025-01-23,Rahul,rahul97@gmail.com,9669206149.0,Delhi,Delhi,Shoes,Fashion,4.0,1499.0,20.0,Card,Pending,,5996.0,1199.2,4796.8,2025,1,January,23,Thursday,False,,False,Medium
ORD1456,2025-05-01,Rohit,rohit69@gmail.com,9619254906.0,Pune,Maharashtra,Watch,Fashion,3.0,499.0,15.0,Wallet,Delivered,2025-06-05,1497.0,224.55,1272.45,2025,5,May,1,Thursday,False,35.0,False,Medium
ORD1457,2025-01-11,Sneha,sneha97@gmail.com,9523945550.0,Jaipur,Rajasthan,Bottle,Home,5.0,1999.0,0.0,Wallet,Delivered,,9995.0,0.0,9995.0,2025,1,January,11,Saturday,True,,True,High
ORD1458,2025-06-11,Rohit,rohit80@gmail.com,9951760868.0,Mumbai,Maharashtra,Chair,Furniture,1.0,2599.0,20.0,Netbanking,Delivered,,2599.0,519.8,2079.2,2025,6,June,11,Wednesday,False,,False,Low
ORD1460,2025-02-01,Vikas,vikas8@gmail.com,9178563209.0,Bengaluru,Karnataka,Mouse,Electronics,2.0,4999.0,15.0,Upi,Delivered,2025-06-02,9998.0,1499.7,8498.3,2025,2,February,1,Saturday,True,121.0,True,Low
ORD1461,2025-04-01,Rahul,rahul23@gmail.com,9433791076.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1499.0,20.0,Upi,Returned,,2998.0,599.6,2398.4,2025,4,April,1,Tuesday,False,,False,Low
ORD1462,2025-03-25,Priya,priya45@gmail.com,Unknown,Mumbai,Maharashtra,Shoes,Fashion,3.0,999.0,10.0,Upi,Delivered,,2997.0,299.7,2697.3,2025,3,March,25,Tuesday,False,,False,Medium
ORD1463,2025-06-22,Neha,neha54@gmail.com,9794486194.0,Lucknow,Up,Bottle,Home,4.0,4999.0,20.0,Cod,Cancelled,,19996.0,3999.2,15996.8,2025,6,June,22,Sunday,True,,True,Medium
ORD1464,2025-05-21,Sneha,sneha53@gmail.com,9595254143.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1999.0,0.0,Card,Cancelled,,9995.0,0.0,9995.0,2025,5,May,21,Wednesday,False,,True,High
ORD1465,2025-04-13,Priya,priya27gmail.com,9263255819.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,2599.0,0.0,Card,Returned,,12995.0,0.0,12995.0,2025,4,April,13,Sunday,True,,True,High
ORD1466,2025-01-10,Neha,neha50@gmail.com,9326023461.0,Pune,Maharashtra,Laptop,Electronics,3.0,2599.0,0.0,Wallet,Delivered,,7797.0,0.0,7797.0,2025,1,January,10,Friday,False,,True,Medium
ORD1467,2025-04-18,Rahul,rahul83@gmail.com,9526297908.0,Pune,Maharashtra,Bottle,Home,4.0,1999.0,5.0,Netbanking,Pending,,7996.0,399.8,7596.2,2025,4,April,18,Friday,False,,True,Medium
ORD1469,2025-04-01,Rahul,rahul47@gmail.com,9815577094.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,0.0,Upi,Delivered,2025-11-04,998.0,0.0,998.0,2025,4,April,1,Tuesday,False,217.0,False,Low
ORD1470,2025-01-03,Priya,priya66@gmail.com,9458583296.0,Jaipur,Rajasthan,Watch,Fashion,2.0,9999.0,5.0,Wallet,Returned,,19998.0,999.9,18998.1,2025,1,January,3,Friday,False,,True,Low
ORD1471,2025-06-15,Sneha,sneha54@gmail.com,9944717091.0,Delhi,Delhi,Laptop,Electronics,4.0,2599.0,20.0,Cod,Returned,,10396.0,2079.2,8316.8,2025,6,June,15,Sunday,True,,True,Medium
ORD1472,2025-03-18,Vikas,vikas87@gmail.com,9861027886.0,Delhi,Delhi,Mouse,Electronics,5.0,1499.0,20.0,Card,Delivered,,7495.0,1499.0,5996.0,2025,3,March,18,Tuesday,False,,True,High
ORD1473,2025-02-19,Rahul,rahul77@gmail.com,9635640677.0,Lucknow,Up,Mouse,Electronics,4.0,1499.0,0.0,Wallet,Delivered,,5996.0,0.0,5996.0,2025,2,February,19,Wednesday,False,,True,Medium
ORD1474,2025-03-09,Rahul,rahul25@gmail.com,9387008003.0,Pune,Maharashtra,Shoes,Fashion,3.0,2599.0,0.0,Cod,Cancelled,,7797.0,0.0,7797.0,2025,3,March,9,Sunday,True,,True,Medium
ORD1475,2025-01-27,Priya,priya29@gmail.com,9375982366.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,5.0,Cod,Pending,,5997.0,299.85,5697.15,2025,1,January,27,Monday,False,,True,Medium
ORD1476,2025-06-22,Rohit,rohit94@gmail.com,9281632903.0,Pune,Maharashtra,Chair,Furniture,5.0,2599.0,5.0,Card,Pending,,12995.0,649.75,12345.25,2025,6,June,22,Sunday,True,,True,High
ORD1478,2025-04-19,Sneha,sneha11@gmail.com,9233212770.0,Delhi,Delhi,Shoes,Fashion,2.0,1999.0,20.0,Netbanking,Delivered,,3998.0,799.6,3198.4,2025,4,April,19,Saturday,True,,False,Low
ORD1479,2025-01-18,Neha,neha63@gmail.com,9334823454.0,Bengaluru,Karnataka,Mouse,Electronics,4.0,4999.0,0.0,Card,Pending,,19996.0,0.0,19996.0,2025,1,January,18,Saturday,True,,True,Medium
ORD1481,2025-06-17,Rohit,rohit46@gmail.com,9379730312.0,Pune,Maharashtra,Shoes,Fashion,4.0,2599.0,0.0,Wallet,Pending,,10396.0,0.0,10396.0,2025,6,June,17,Tuesday,False,,True,Medium
ORD1482,2025-04-27,Rahul,rahul53@gmail.com,9487897218.0,Pune,Maharashtra,Mouse,Electronics,5.0,499.0,5.0,Wallet,Delivered,,2495.0,124.75,2370.25,2025,4,April,27,Sunday,True,,False,High
ORD1483,2025-04-20,Neha,neha34@gmail.com,9620909768.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,1999.0,5.0,Netbanking,Pending,,3998.0,199.9,3798.1,2025,4,April,20,Sunday,True,,False,Low
ORD1484,2025-02-16,Sneha,sneha66@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,4.0,9999.0,10.0,Netbanking,Cancelled,,39996.0,3999.6,35996.4,2025,2,February,16,Sunday,True,,True,Medium
ORD1485,2025-05-24,Rohit,rohit35@gmail.com,9845248519.0,Pune,Maharashtra,Chair,Furniture,5.0,499.0,5.0,Netbanking,Delivered,,2495.0,124.75,2370.25,2025,5,May,24,Saturday,True,,False,High
ORD1487,2025-04-13,Rohit,rohit31@gmail.com,9370472644.0,Jaipur,Rajasthan,Chair,Furniture,1.0,499.0,0.0,Upi,Delivered,,499.0,0.0,499.0,2025,4,April,13,Sunday,True,,False,Low
ORD1488,2025-02-15,Sneha,sneha32@gmail.com,9335556096.0,Delhi,Delhi,Mouse,Electronics,2.0,499.0,0.0,Wallet,Cancelled,,998.0,0.0,998.0,2025,2,February,15,Saturday,True,,False,Low
ORD1489,2025-05-16,Amit,amit39@gmail.com,9606237230.0,Delhi,Delhi,Laptop,Electronics,3.0,499.0,10.0,Netbanking,Pending,,1497.0,149.7,1347.3,2025,5,May,16,Friday,False,,False,Medium
ORD1490,2025-05-08,Sneha,sneha22@gmail.com,9311385417.0,Pune,Maharashtra,Laptop,Electronics,2.0,9999.0,20.0,Card,Delivered,,19998.0,3999.6,15998.4,2025,5,May,8,Thursday,False,,True,Low
ORD1491,2025-03-04,Priya,priya42@gmail.com,9975620718.0,Lucknow,Up,Laptop,Electronics,2.0,1499.0,10.0,Upi,Cancelled,,2998.0,299.8,2698.2,2025,3,March,4,Tuesday,False,,False,Low
ORD1492,2025-03-12,Amit,amit65@gmail.com,9442093414.0,Delhi,Delhi,Bottle,Home,2.0,1999.0,0.0,Netbanking,Pending,,3998.0,0.0,3998.0,2025,3,March,12,Wednesday,False,,False,Low
ORD1493,2025-03-05,Sneha,sneha27@gmail.com,9961393609.0,Delhi,Delhi,Mouse,Electronics,5.0,4999.0,0.0,Cod,Delivered,2025-07-03,24995.0,0.0,24995.0,2025,3,March,5,Wednesday,False,120.0,True,High
ORD1494,2025-03-20,Sneha,sneha50@gmail.com,9703494194.0,Delhi,Delhi,Bottle,Home,5.0,999.0,0.0,Wallet,Delivered,,4995.0,0.0,4995.0,2025,3,March,20,Thursday,False,,False,High
ORD1496,2025-03-17,Amit,amit43gmail.com,9916348209.0,Delhi,Delhi,Bottle,Home,3.0,999.0,0.0,Cod,Returned,,2997.0,0.0,2997.0,2025,3,March,17,Monday,False,,False,Medium
ORD1497,2025-06-10,Rohit,rohit24@gmail.com,9280005919.0,Lucknow,Up,Shoes,Fashion,3.0,2599.0,15.0,Cod,Returned,,7797.0,1169.55,6627.45,2025,6,June,10,Tuesday,False,,True,Medium
ORD1498,2025-04-26,Priya,priya59@gmail.com,9949870677.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,1499.0,10.0,Wallet,Delivered,,7495.0,749.5,6745.5,2025,4,April,26,Saturday,True,,True,High
ORD1499,2025-05-09,Neha,neha39@gmail.com,9594172230.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,499.0,5.0,Wallet,Cancelled,,1497.0,74.85,1422.15,2025,5,May,9,Friday,False,,False,Medium
ORD1500,2025-05-15,Priya,priya67@gmail.com,9848200695.0,Pune,Maharashtra,Laptop,Electronics,3.0,1999.0,15.0,Upi,Delivered,,5997.0,899.55,5097.45,2025,5,May,15,Thursday,False,,True,Medium
ORD1501,2025-04-28,Amit,amit26@gmail.com,9873317457.0,Lucknow,Up,Chair,Furniture,3.0,1499.0,15.0,Wallet,Delivered,,4497.0,674.55,3822.45,2025,4,April,28,Monday,False,,False,Medium
ORD1600,2025-05-15,Priya,priya67@gmail.com,9848200695.0,Pune,Maharashtra,Laptop,Electronics,3.0,1999.0,15.0,Upi,Delivered,,5997.0,899.55,5097.45,2025,5,May,15,Thursday,False,,True,Medium
ORD1601,2025-04-28,Amit,amit26@gmail.com,9873317457.0,Lucknow,Up,Chair,Furniture,3.0,1499.0,15.0,Wallet,Delivered,,4497.0,674.55,3822.45,2025,4,April,28,Monday,False,,False,Medium
ORD1602,2025-06-30,Neha,neha82@gmail.com,9829008196.0,Delhi,Delhi,Chair,Furniture,4.0,1999.0,0.0,Upi,Pending,,7996.0,0.0,7996.0,2025,6,June,30,Monday,False,,True,Medium
ORD1603,2025-02-03,Rohit,rohit45@gmail.com,9280491167.0,Pune,Maharashtra,Watch,Fashion,5.0,4999.0,20.0,Card,Pending,,24995.0,4999.0,19996.0,2025,2,February,3,Monday,False,,True,High
ORD1604,2025-05-06,Amit,amit6@gmail.com,9943310925.0,Jaipur,Rajasthan,Mouse,Electronics,3.0,1999.0,5.0,Cod,Returned,,5997.0,299.85,5697.15,2025,5,May,6,Tuesday,False,,True,Medium
ORD1605,2025-01-20,Vikas,vikas51@gmail.com,9495120474.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,15.0,Wallet,Pending,,5997.0,899.55,5097.45,2025,1,January,20,Monday,False,,True,Medium
ORD1606,2025-04-02,Rohit,rohit71@gmail.com,9237331620.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,0.0,Wallet,Cancelled,,5997.0,0.0,5997.0,2025,4,April,2,Wednesday,False,,True,Medium
ORD1607,2025-02-10,Rahul,rahul82@gmail.com,9517780193.0,Mumbai,Maharashtra,Mouse,Electronics,3.0,499.0,20.0,Wallet,Cancelled,,1497.0,299.4,1197.6,2025,2,February,10,Monday,False,,False,Medium
ORD1608,2025-02-17,Rahul,rahul71@gmail.com,9789375429.0,Lucknow,Up,Mouse,Electronics,4.0,9999.0,0.0,Card,Returned,,39996.0,0.0,39996.0,2025,2,February,17,Monday,False,,True,Medium
ORD1610,2025-04-10,Rohit,rohit96@gmail.com,9700116928.0,Jaipur,Rajasthan,Mouse,Electronics,1.0,1999.0,0.0,Netbanking,Delivered,,1999.0,0.0,1999.0,2025,4,April,10,Thursday,False,,False,Low
ORD1611,2025-01-11,Neha,neha22@gmail.com,9580304152.0,Jaipur,Rajasthan,Chair,Furniture,3.0,999.0,0.0,Cod,Pending,,2997.0,0.0,2997.0,2025,1,January,11,Saturday,True,,False,Medium
ORD1612,2025-03-03,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,Cod,Cancelled,,2997.0,149.85,2847.15,2025,3,March,3,Monday,False,,False,Medium
